Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter
1695945422.2560766,1279,86222,0,GPS1_Frame,42.338253333333334,-71.08552833333333,13.7,328195.64348305017,4689439.613083323,19,T
1695945423.2972145,1280,86223,0,GPS1_Frame,42.338253333333334,-71.08552833333333,13.7,328195.64348305017,4689439.613083323,19,T
1695945424.297528,1281,86224,0,GPS1_Frame,42.338253333333334,-71.08552833333333,13.7,328195.64348305017,4689439.613083323,19,T
1695945425.2951446,1282,86225,0,GPS1_Frame,42.338253333333334,-71.08552833333333,13.7,328195.64348305017,4689439.613083323,19,T
1695945426.256654,1283,86226,0,GPS1_Frame,42.338253333333334,-71.08552833333333,13.7,328195.64348305017,4689439.613083323,19,T
1695945427.2975104,1284,86227,0,GPS1_Frame,42.338253333333334,-71.08552833333333,13.7,328195.64348305017,4689439.613083323,19,T
1695945428.2979505,1285,86228,0,GPS1_Frame,42.338253333333334,-71.08552833333333,13.8,328195.64348305017,4689439.613083323,19,T
1695945429.2590609,1286,86229,0,GPS1_Frame,42.338253333333334,-71.08552833333333,13.8,328195.64348305017,4689439.613083323,19,T
1695945430.2552977,1287,86230,0,GPS1_Frame,42.338251666666665,-71.08553,13.7,328195.50163943693,4689439.431380244,19,T
1695945431.2605004,1288,86231,0,GPS1_Frame,42.338251666666665,-71.08553,13.7,328195.50163943693,4689439.431380244,19,T
1695945432.2598588,1289,86232,0,GPS1_Frame,42.338251666666665,-71.08553,13.7,328195.50163943693,4689439.431380244,19,T
1695945433.2607782,1290,86233,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945434.2974498,1291,86234,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945435.2598958,1292,86235,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945436.2984567,1293,86236,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945437.2585783,1294,86237,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945438.2593594,1295,86238,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945439.2606802,1296,86239,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945440.2592382,1297,86240,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945441.258266,1298,86241,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945442.259381,1299,86242,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945443.2597206,1300,86243,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945444.2594962,1301,86244,0,GPS1_Frame,42.33825,-71.08553,13.8,328195.4971003774,4689439.246309621,19,T
1695945445.259889,1302,86245,0,GPS1_Frame,42.33825,-71.08553,13.8,328195.4971003774,4689439.246309621,19,T
1695945446.259045,1303,86246,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945447.2610064,1304,86247,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945448.2604818,1305,86248,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945449.2587945,1306,86249,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945450.2591393,1307,86250,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945451.260345,1308,86251,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945452.2598424,1309,86252,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945453.2598612,1310,86253,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945454.259715,1311,86254,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945455.2606719,1312,86255,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945456.2603924,1313,86256,0,GPS1_Frame,42.33825,-71.08553,13.7,328195.4971003774,4689439.246309621,19,T
1695945457.2606454,1314,86257,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945458.260629,1315,86258,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945459.260744,1316,86259,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945460.2605197,1317,86260,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945461.2600925,1318,86261,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945462.2586467,1319,86262,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945463.2608757,1320,86263,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945464.2602284,1321,86264,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945465.2593443,1322,86265,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945466.2592027,1323,86266,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945467.260602,1324,86267,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945468.2612958,1325,86268,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945469.265495,1326,86269,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945470.2597132,1327,86270,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945471.2612967,1328,86271,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945472.2619185,1329,86272,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945473.2604806,1330,86273,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945474.2988603,1331,86274,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945475.300352,1332,86275,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945476.299073,1333,86276,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945477.2604632,1334,86277,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945478.2992356,1335,86278,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945479.299665,1336,86279,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945480.2614079,1337,86280,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945481.2614806,1338,86281,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945482.25948,1339,86282,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945483.2599485,1340,86283,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945484.2602806,1341,86284,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945485.298872,1342,86285,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945486.2602463,1343,86286,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945487.3004994,1344,86287,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945488.261,1345,86288,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945489.2565296,1346,86289,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945490.2572062,1347,86290,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945491.2574797,1348,86291,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945492.258058,1349,86292,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945493.2620456,1350,86293,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945494.259875,1351,86294,0,GPS1_Frame,42.33824833333333,-71.08553,13.7,328195.492561318,4689439.061238999,19,T
1695945495.2576873,1352,86295,0,GPS1_Frame,42.33824666666667,-71.08553,13.7,328195.4880222588,4689438.876168377,19,T
1695945496.2576578,1353,86296,0,GPS1_Frame,42.33824666666667,-71.08553,13.7,328195.4880222588,4689438.876168377,19,T
1695945497.2623718,1354,86297,0,GPS1_Frame,42.33824666666667,-71.08553,13.7,328195.4880222588,4689438.876168377,19,T
1695945498.257107,1355,86298,0,GPS1_Frame,42.33824666666667,-71.08553,13.7,328195.4880222588,4689438.876168377,19,T
1695945499.259621,1356,86299,0,GPS1_Frame,42.33824666666667,-71.08553,13.7,328195.4880222588,4689438.876168377,19,T
1695945500.2609386,1357,86300,0,GPS1_Frame,42.33824666666667,-71.08553,13.7,328195.4880222588,4689438.876168377,19,T
1695945501.2597694,1358,86301,0,GPS1_Frame,42.33824666666667,-71.08553,13.7,328195.4880222588,4689438.876168377,19,T
1695945502.2597187,1359,86302,0,GPS1_Frame,42.33824666666667,-71.08553,13.7,328195.4880222588,4689438.876168377,19,T
1695945503.2609136,1360,86303,0,GPS1_Frame,42.33824666666667,-71.08553,13.7,328195.4880222588,4689438.876168377,19,T
1695945504.2608922,1361,86304,0,GPS1_Frame,42.33824666666667,-71.08553,13.7,328195.4880222588,4689438.876168377,19,T
1695945505.2610295,1362,86305,0,GPS1_Frame,42.33824666666667,-71.08553,13.7,328195.4880222588,4689438.876168377,19,T
1695945506.259859,1363,86306,0,GPS1_Frame,42.33824666666667,-71.08553,13.7,328195.4880222588,4689438.876168377,19,T
1695945507.2588384,1364,86307,0,GPS1_Frame,42.33824666666667,-71.08553,13.7,328195.4880222588,4689438.876168377,19,T
1695945508.259778,1365,86308,0,GPS1_Frame,42.33824666666667,-71.08553,13.7,328195.4880222588,4689438.876168377,19,T
1695945509.259411,1366,86309,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945510.2590196,1367,86310,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945511.2601986,1368,86311,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945512.2600584,1369,86312,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945513.259632,1370,86313,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945514.2591467,1371,86314,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945515.259783,1372,86315,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945516.2601597,1373,86316,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945517.2614615,1374,86317,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945518.2659,1375,86318,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945519.2597377,1376,86319,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945520.2596993,1377,86320,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945521.2596464,1378,86321,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945522.2589357,1379,86322,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945523.2613206,1380,86323,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945524.298253,1381,86324,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945525.2596087,1382,86325,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945526.297184,1383,86326,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945527.2982228,1384,86327,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945528.2599213,1385,86328,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945529.298035,1386,86329,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945530.2970045,1387,86330,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945531.2595758,1388,86331,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945532.2596593,1389,86332,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945533.2587566,1390,86333,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945534.259432,1391,86334,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945535.2992864,1392,86335,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945536.2598236,1393,86336,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945537.2978828,1394,86337,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945538.2591424,1395,86338,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945539.26042,1396,86339,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945540.266526,1397,86340,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945541.2593877,1398,86341,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945542.2589593,1399,86342,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945543.2606816,1400,86343,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945544.2596643,1401,86344,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945545.2636018,1402,86345,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945546.2588341,1403,86346,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945547.2603774,1404,86347,0,GPS1_Frame,42.33824666666667,-71.08553,13.6,328195.4880222588,4689438.876168377,19,T
1695945548.2597604,1405,86348,0,GPS1_Frame,42.33824666666667,-71.08553,13.5,328195.4880222588,4689438.876168377,19,T
1695945549.2592156,1406,86349,0,GPS1_Frame,42.33824666666667,-71.08553,13.5,328195.4880222588,4689438.876168377,19,T
1695945550.2587516,1407,86350,0,GPS1_Frame,42.33824666666667,-71.08553,13.5,328195.4880222588,4689438.876168377,19,T
1695945551.2598019,1408,86351,0,GPS1_Frame,42.33824666666667,-71.08553,13.5,328195.4880222588,4689438.876168377,19,T
1695945552.2598355,1409,86352,0,GPS1_Frame,42.33824666666667,-71.08553,13.5,328195.4880222588,4689438.876168377,19,T
1695945553.2599719,1410,86353,0,GPS1_Frame,42.33824666666667,-71.08553,13.5,328195.4880222588,4689438.876168377,19,T
1695945554.2578993,1411,86354,0,GPS1_Frame,42.33824666666667,-71.08553,13.5,328195.4880222588,4689438.876168377,19,T
1695945555.2597783,1412,86355,0,GPS1_Frame,42.33824666666667,-71.08552833333333,13.5,328195.6253268269,4689438.872800834,19,T
1695945556.25688,1413,86356,0,GPS1_Frame,42.33824666666667,-71.08552833333333,13.5,328195.6253268269,4689438.872800834,19,T
1695945557.255459,1414,86357,0,GPS1_Frame,42.33824666666667,-71.08552833333333,13.5,328195.6253268269,4689438.872800834,19,T
1695945558.255313,1415,86358,0,GPS1_Frame,42.33824666666667,-71.08552833333333,13.5,328195.6253268269,4689438.872800834,19,T
1695945559.260346,1416,86359,0,GPS1_Frame,42.33824666666667,-71.08552833333333,13.5,328195.6253268269,4689438.872800834,19,T
1695945560.2593722,1417,86360,0,GPS1_Frame,42.33824666666667,-71.08552833333333,13.5,328195.6253268269,4689438.872800834,19,T
1695945561.258648,1418,86361,0,GPS1_Frame,42.33824666666667,-71.08552833333333,13.5,328195.6253268269,4689438.872800834,19,T
1695945562.2553415,1419,86362,0,GPS1_Frame,42.33824666666667,-71.08552833333333,13.5,328195.6253268269,4689438.872800834,19,T
1695945563.257316,1420,86363,0,GPS1_Frame,42.33824666666667,-71.08552833333333,13.5,328195.6253268269,4689438.872800834,19,T
1695945564.256306,1421,86364,0,GPS1_Frame,42.33824666666667,-71.08552833333333,13.5,328195.6253268269,4689438.872800834,19,T
1695945565.2560258,1422,86365,0,GPS1_Frame,42.33824666666667,-71.08552833333333,13.5,328195.6253268269,4689438.872800834,19,T
1695945566.2597313,1423,86366,0,GPS1_Frame,42.338245,-71.08552833333333,13.5,328195.6207877714,4689438.687730209,19,T
1695945567.2605731,1424,86367,0,GPS1_Frame,42.338245,-71.08552833333333,13.5,328195.6207877714,4689438.687730209,19,T
1695945568.2598813,1425,86368,0,GPS1_Frame,42.338245,-71.08552833333333,13.5,328195.6207877714,4689438.687730209,19,T
1695945569.2596579,1426,86369,0,GPS1_Frame,42.338245,-71.08552833333333,13.5,328195.6207877714,4689438.687730209,19,T
1695945570.259319,1427,86370,0,GPS1_Frame,42.338245,-71.08552833333333,13.5,328195.6207877714,4689438.687730209,19,T
1695945571.2611582,1428,86371,0,GPS1_Frame,42.338245,-71.08552833333333,13.5,328195.6207877714,4689438.687730209,19,T
1695945572.2608018,1429,86372,0,GPS1_Frame,42.338245,-71.08552833333333,13.5,328195.6207877714,4689438.687730209,19,T
1695945573.2593408,1430,86373,0,GPS1_Frame,42.338245,-71.08552833333333,13.4,328195.6207877714,4689438.687730209,19,T
1695945574.2585142,1431,86374,0,GPS1_Frame,42.338245,-71.08552833333333,13.4,328195.6207877714,4689438.687730209,19,T
1695945575.2970755,1432,86375,0,GPS1_Frame,42.338245,-71.08553,13.5,328195.4834831996,4689438.691097752,19,T
1695945576.2968552,1433,86376,0,GPS1_Frame,42.338245,-71.08553,13.5,328195.4834831996,4689438.691097752,19,T
1695945577.2986858,1434,86377,0,GPS1_Frame,42.338245,-71.08553,13.5,328195.4834831996,4689438.691097752,19,T
1695945578.2560394,1435,86378,0,GPS1_Frame,42.338245,-71.08553,13.4,328195.4834831996,4689438.691097752,19,T
1695945579.297173,1436,86379,0,GPS1_Frame,42.338245,-71.08553,13.4,328195.4834831996,4689438.691097752,19,T
1695945580.2957351,1437,86380,0,GPS1_Frame,42.338245,-71.08553,13.4,328195.4834831996,4689438.691097752,19,T
1695945581.2569556,1438,86381,0,GPS1_Frame,42.338245,-71.08553,13.4,328195.4834831996,4689438.691097752,19,T
1695945582.2589543,1439,86382,0,GPS1_Frame,42.338245,-71.08553,13.4,328195.4834831996,4689438.691097752,19,T
1695945583.2609766,1440,86383,0,GPS1_Frame,42.338245,-71.08553,13.4,328195.4834831996,4689438.691097752,19,T
1695945584.256935,1441,86384,0,GPS1_Frame,42.338245,-71.08553,13.4,328195.4834831996,4689438.691097752,19,T
1695945585.2717493,1442,86385,0,GPS1_Frame,42.338245,-71.08553,13.4,328195.4834831996,4689438.691097752,19,T
1695945586.2563152,1443,86386,0,GPS1_Frame,42.338245,-71.08552833333333,13.4,328195.6207877714,4689438.687730209,19,T
1695945587.2565114,1444,86387,0,GPS1_Frame,42.338245,-71.08552833333333,13.4,328195.6207877714,4689438.687730209,19,T
1695945588.2567015,1445,86388,0,GPS1_Frame,42.338245,-71.08552833333333,13.4,328195.6207877714,4689438.687730209,19,T
1695945589.2593615,1446,86389,0,GPS1_Frame,42.338245,-71.08552833333333,13.4,328195.6207877714,4689438.687730209,19,T
1695945590.258392,1447,86390,0,GPS1_Frame,42.338245,-71.08552833333333,13.4,328195.6207877714,4689438.687730209,19,T
1695945591.2588625,1448,86391,0,GPS1_Frame,42.33824333333333,-71.08552833333333,13.4,328195.61624871613,4689438.502659586,19,T
1695945592.2588832,1449,86392,0,GPS1_Frame,42.33824333333333,-71.08552833333333,13.4,328195.61624871613,4689438.502659586,19,T
1695945593.2557824,1450,86393,0,GPS1_Frame,42.33824333333333,-71.08552833333333,13.3,328195.61624871613,4689438.502659586,19,T
1695945594.2580884,1451,86394,0,GPS1_Frame,42.33824333333333,-71.08552833333333,13.3,328195.61624871613,4689438.502659586,19,T
1695945595.26,1452,86395,0,GPS1_Frame,42.33824333333333,-71.08552833333333,13.3,328195.61624871613,4689438.502659586,19,T
1695945596.2587776,1453,86396,0,GPS1_Frame,42.33824333333333,-71.08552833333333,13.2,328195.61624871613,4689438.502659586,19,T
1695945597.2581592,1454,86397,0,GPS1_Frame,42.33824333333333,-71.08552833333333,13.2,328195.61624871613,4689438.502659586,19,T
1695945598.258375,1455,86398,0,GPS1_Frame,42.33824333333333,-71.08552833333333,13.2,328195.61624871613,4689438.502659586,19,T
1695945599.259636,1456,86399,0,GPS1_Frame,42.33824333333333,-71.08552833333333,13.2,328195.61624871613,4689438.502659586,19,T
1695945600.2589931,1457,0,0,GPS1_Frame,42.33824333333333,-71.08552833333333,13.2,328195.61624871613,4689438.502659586,19,T
1695945601.2581263,1458,1,0,GPS1_Frame,42.33824333333333,-71.08552833333333,13.2,328195.61624871613,4689438.502659586,19,T
1695945602.2589107,1459,2,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945603.2594635,1460,3,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945604.2588344,1461,4,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945605.2586603,1462,5,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945606.258246,1463,6,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945607.2595906,1464,7,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945608.2593205,1465,8,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945609.2584655,1466,9,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945610.2583861,1467,10,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945611.2594588,1468,11,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945612.258736,1469,12,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945613.2595122,1470,13,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945614.2583728,1471,14,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945615.2562559,1472,15,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945616.2568612,1473,16,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945617.2550788,1474,17,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945618.2553062,1475,18,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945619.256644,1476,19,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945620.2620354,1477,20,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945621.259406,1478,21,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.2,328195.6117096609,4689438.317588964,19,T
1695945622.258662,1479,22,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.1,328195.6117096609,4689438.317588964,19,T
1695945623.2588708,1480,23,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.1,328195.6117096609,4689438.317588964,19,T
1695945624.2594674,1481,24,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.1,328195.6117096609,4689438.317588964,19,T
1695945625.2596433,1482,25,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.1,328195.6117096609,4689438.317588964,19,T
1695945626.2581823,1483,26,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.1,328195.6117096609,4689438.317588964,19,T
1695945627.259493,1484,27,0,GPS1_Frame,42.33824166666667,-71.08552833333333,13.1,328195.6117096609,4689438.317588964,19,T
1695945628.2593968,1485,28,0,GPS1_Frame,42.33824,-71.08552833333333,13.1,328195.6071706059,4689438.132518342,19,T
1695945629.2585561,1486,29,0,GPS1_Frame,42.33824,-71.08552833333333,13.1,328195.6071706059,4689438.132518342,19,T
1695945630.2582827,1487,30,0,GPS1_Frame,42.33824,-71.08552833333333,13.1,328195.6071706059,4689438.132518342,19,T
1695945631.29636,1488,31,0,GPS1_Frame,42.33824,-71.08552833333333,13.1,328195.6071706059,4689438.132518342,19,T
1695945632.2594469,1489,32,0,GPS1_Frame,42.33824,-71.08552833333333,13.1,328195.6071706059,4689438.132518342,19,T
1695945633.2586908,1490,33,0,GPS1_Frame,42.33824,-71.08552833333333,13.1,328195.6071706059,4689438.132518342,19,T
1695945634.2585795,1491,34,0,GPS1_Frame,42.33824,-71.08552833333333,13.1,328195.6071706059,4689438.132518342,19,T
1695945635.2597425,1492,35,0,GPS1_Frame,42.33824,-71.08552833333333,13.1,328195.6071706059,4689438.132518342,19,T
1695945636.2563272,1493,36,0,GPS1_Frame,42.33824,-71.08552833333333,13.1,328195.6071706059,4689438.132518342,19,T
1695945637.2579098,1494,37,0,GPS1_Frame,42.33824,-71.08552833333333,13.1,328195.6071706059,4689438.132518342,19,T
1695945638.2592306,1495,38,0,GPS1_Frame,42.33824,-71.08552833333333,13.1,328195.6071706059,4689438.132518342,19,T
1695945639.260104,1496,39,0,GPS1_Frame,42.33824,-71.08552833333333,13.2,328195.6071706059,4689438.132518342,19,T
